,property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,date_added,agency,agent,Area_in_Marla
149753,House,22500000,Federal B Area,Karachi,Sindh,24.931276,67.074873,0,For Sale,0,2019-07-12,Ashiyana Associate,"M. Rameez Sikandar, M. Zohair Ilyas",4.8
149754,Flat,4000000,Federal B Area,Karachi,Sindh,24.937736,67.080152,0,For Sale,0,2019-07-12,Ashiyana Associate,"M. Rameez Sikandar, M. Zohair Ilyas",3.1
149755,Upper Portion,6500000,Federal B Area,Karachi,Sindh,24.931276,67.074873,0,For Sale,0,2019-07-12,Ashiyana Associate,"M. Rameez Sikandar, M. Zohair Ilyas",4.8
149756,House,42500000,Federal B Area,Karachi,Sindh,24.918394,67.066677,0,For Sale,0,2019-07-12,Ashiyana Associate,"M. Rameez Sikandar, M. Zohair Ilyas",8.0
149757,House,54500000,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,7,For Sale,6,2019-07-14,VIP Properties,Fahad Ali,20.0
149758,House,22500000,F-17,Islamabad,Islamabad Capital,33.631987,72.880297,9,For Sale,9,2019-07-12,Prime Enterprises Builders,MR Tariq,12.0
149759,Upper Portion,62000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,3,For Rent,3,2019-07-16,Penta Estate,Syed Shahzad Ali,12.0
149760,Upper Portion,80000,I-8,Islamabad,Islamabad Capital,33.667640000000006,73.06594799999999,3,For Rent,3,2019-07-13,Mehran Enterprises,Khalid Mahmood,20.0
149761,House,135000,I-8,Islamabad,Islamabad Capital,33.667640000000006,73.06594799999999,3,For Rent,3,2019-07-13,Mehran Enterprises,Khalid Mahmood,12.0
149762,Upper Portion,50000,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,3,For Rent,3,2019-07-13,Mehran Enterprises,Khalid Mahmood,10.0
149763,House,150000,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,6,For Rent,6,2019-07-12,Vision Associates,M Asif Bangash,14.2
149764,Upper Portion,55000,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,3,For Rent,3,2019-07-13,Mehran Enterprises,Khalid Mahmood,10.0
149765,House,70000,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,3,For Rent,3,2019-07-13,Mehran Enterprises,Khalid Mahmood,12.0
149766,House,140000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,3,For Rent,3,2019-07-13,Mehran Enterprises,Mehran Enterprises,12.0
149767,Upper Portion,65000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,3,For Rent,3,2019-07-13,Mehran Enterprises,Khalid Mahmood,12.0
149768,Upper Portion,60000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,3,For Rent,3,2019-07-13,Mehran Enterprises,Khalid mehmood,12.0
149771,Lower Portion,75000,I-8,Islamabad,Islamabad Capital,33.667640000000006,73.06594799999999,3,For Rent,3,2019-07-13,Mehran Enterprises,Khalid mehmood,12.0
149772,House,140000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,6,For Rent,6,2019-07-13,Mehran Enterprises,Khalid Mahmood,10.0
149775,House,75000,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,3,For Rent,3,2019-07-13,Mehran Enterprises,Khalid Mahmood,12.0
149776,House,5000000,Millat Road,Faisalabad,Punjab,31.452515,73.09865,0,For Sale,0,2019-07-15,Land Property Advisors,Imran Javed,3.0
149778,House,3500000,Millat Road,Faisalabad,Punjab,31.452515,73.09865,0,For Sale,0,2019-07-15,Land Property Advisors,Imran Javed,3.0
149780,House,3000000,Millat Road,Faisalabad,Punjab,31.452515,73.09865,0,For Sale,0,2019-07-15,Land Property Advisors,Imran Javed,2.0
149781,House,2500000,Millat Road,Faisalabad,Punjab,31.452515,73.09865,0,For Sale,0,2019-07-15,Land Property Advisors,Imran Javed,3.0
149783,House,4200000,Millat Road,Faisalabad,Punjab,31.452515,73.09865,0,For Sale,0,2019-07-15,Land Property Advisors,Imran Javed,3.0
149785,House,5500000,Millat Road,Faisalabad,Punjab,31.452515,73.09865,0,For Sale,0,2019-07-15,Land Property Advisors,Imran Javed,3.0
149787,House,12000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,3,For Sale,3,2019-07-12,MI Real Estate & Builders,Engr Imran Khan,7.0
149788,House,23500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,0,For Sale,5,2019-07-12,Ghausia Estate & Builders,Muhammad Akmal Javed,10.0
149789,House,23000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,0,For Sale,6,2019-07-12,Ghausia Estate & Builders,Muhammad Akmal Javed,10.0
149790,House,9000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,0,For Sale,4,2019-07-12,Ghausia Estate & Builders,Muhammad Akmal Javed,10.0
149791,House,8000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,0,For Sale,3,2019-07-12,Ghausia Estate & Builders,Muhammad Akmal Javed,10.0
149792,House,12000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,0,For Sale,4,2019-07-12,Ghausia Estate & Builders,Muhammad Akmal Javed,10.0
149793,House,17000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,7,For Sale,5,2019-07-17,VIP Properties,Ahmer Ali,12.0
149794,House,13500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,5,For Sale,4,2019-07-13,VIP Properties,Ahmer Ali,7.0
149795,Flat,4200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,1,For Sale,2,2019-07-12,Self,Self,5.0
149796,Upper Portion,18000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2,For Rent,2,2019-07-12,Feroze & Ibrahim Property Advisors,Muhammad Amir,5.0
149797,Upper Portion,25000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,3,For Rent,3,2019-07-12,Self,Self,7.0
149798,House,35000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,3,For Rent,3,2019-07-12,VIP Properties,Abdul Wasay,10.0
149799,Lower Portion,25000,Chaklala Scheme,Rawalpindi,Punjab,33.59707,73.076291,5,For Rent,5,2019-07-12,Self,Self,7.0
149800,Flat,75000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Rent,2,2019-07-12,Karachi Estate Management,Mazhar Tareen,4.2
149801,Upper Portion,32000,Gulraiz Housing Scheme,Rawalpindi,Punjab,33.5628,73.10714399999999,4,For Rent,3,2019-07-12,Al Noor Associates,Mehran Bukhari,10.0
149802,House,35000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,3,For Rent,2,2019-07-12,VIP Properties,Abdul Wasay,8.0
149803,House,60000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,10.0
149804,House,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,10.0
149805,House,70000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,10.0
149806,Upper Portion,30000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,10.0
149807,Upper Portion,35000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,10.0
149808,Lower Portion,35000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,10.0
149809,Lower Portion,40000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,10.0
149810,House,95000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,20.0
149811,House,100000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,20.0
149812,House,105000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,20.0
149813,House,120000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,20.0
149814,Upper Portion,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,20.0
149815,Upper Portion,50000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,20.0
149816,Lower Portion,55000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Rent,0,2019-07-12,Earth Connection Estate Investment Consultant,Raja Rehman Ali,20.0
149817,House,49000000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6,For Sale,5,2019-07-13,Hira Estate & Builders,Shahzaib Ali,20.0
149818,House,21000000,Allama Iqbal Town,Lahore,Punjab,31.500848,74.272971,5,For Sale,5,2019-07-12,Lahore Property Services,Muhammad Salman Shaf,10.0
149819,House,23000000,Eden,Lahore,Punjab,31.511935,74.433575,5,For Sale,4,2019-07-12,Lahore Grande Estate,M Shoaib,10.0
149821,House,37000000,DHA Defence,Lahore,Punjab,31.462493,74.40934200000001,5,For Sale,4,2019-07-12,Lahore Grande Estate,M Shoaib,10.0
149822,House,25000000,DHA Defence,Lahore,Punjab,31.475378000000003,74.373808,5,For Sale,4,2019-07-12,Lahore Grande Estate,M Shoaib,10.0
149823,House,26500000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,5,For Sale,4,2019-07-12,Lahore Grande Estate,M Shoaib,10.0
149824,House,13500000,Audit & Accounts Housing Society,Lahore,Punjab,31.397055,74.26946600000001,5,For Sale,4,2019-07-13,Self,Self,8.0
149825,House,26000000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,5,For Sale,4,2019-07-12,Lahore Grande Estate,M Shoaib,10.0
149826,House,75000000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,5,For Sale,5,2019-07-13,Lions Home Design & Build,Asad Mirza,20.0
149827,House,9500000,Paragon City,Lahore,Punjab,31.528941,74.454131,4,For Sale,3,2019-07-12,Ajmair Properties,Shahid Mahmood Chishty,6.0
149828,House,110000000,Cantt,Lahore,Punjab,31.524922,74.366026,7,For Sale,7,2019-07-13,Self,Self,30.0
149829,House,14000000,DHA Defence,Lahore,Punjab,31.441186,74.443352,4,For Sale,3,2019-07-12,Freedom Estate & Builders,M BILAL  M ATIF,5.0
149830,House,7000000,Ichhra,Lahore,Punjab,31.533262,74.316587,1,For Sale,2,2019-07-12,Al Majeed Real Estate,M Taufeeq,5.0
149831,House,10500000,Iqbal Park,Lahore,Punjab,31.593305,74.309363,0,For Sale,4,2019-07-12,Al-Karam Estate,Hafiz Saleem,4.0
149832,House,13500000,Eden,Lahore,Punjab,31.484967,74.373958,0,For Sale,3,2019-07-12,Al-Karam Estate,Hafiz Saleem,6.5
149833,House,21000000,Paragon City,Lahore,Punjab,31.532544,74.458487,0,For Sale,3,2019-07-12,Al-Karam Estate,Hafiz Saleem,9.0
149834,House,8000000,Iqbal Park,Lahore,Punjab,31.593305,74.309363,0,For Sale,3,2019-07-12,Al-Karam Estate,Hafiz Saleem,3.0
149836,House,17500000,Fort Villas,Lahore,Punjab,31.486064,74.37807099999999,0,For Sale,3,2019-07-12,Al-Karam Estate,Hafiz Saleem,8.0
149837,House,2200000,Chungi Amar Sadhu,Lahore,Punjab,31.450925,74.354287,0,For Sale,1,2019-07-12,Al-Karam Estate,Hafiz Saleem,2.0
149838,House,12600000,Bahria Town,Lahore,Punjab,31.375514000000003,74.172735,0,For Sale,3,2019-07-12,Babar Estate & Constructors,Fahad Junaid,5.0
149840,House,12800000,Bahria Town,Lahore,Punjab,31.375514000000003,74.172735,0,For Sale,3,2019-07-12,Babar Estate & Constructors,Fahad Junaid,5.0
149841,House,12600000,Bahria Town,Lahore,Punjab,31.374249,74.176404,0,For Sale,3,2019-07-12,Babar Estate & Constructors,Fahad Junaid,5.0
149843,House,12700000,Bahria Town,Lahore,Punjab,31.37414,74.18016,0,For Sale,3,2019-07-12,Babar Estate & Constructors,Fahad Junaid,5.0
149844,House,17500000,Bahria Town,Lahore,Punjab,31.375843,74.189715,0,For Sale,5,2019-07-12,Babar Estate & Constructors,Fahad Junaid,10.0
149845,House,17800000,Bahria Town,Lahore,Punjab,31.376439,74.17997700000001,0,For Sale,3,2019-07-12,Babar Estate & Constructors,Fahad Junaid,7.3
149846,House,14200000,Bahria Town,Lahore,Punjab,31.385516,74.188857,0,For Sale,2,2019-07-12,Babar Estate & Constructors,Fahad Junaid,10.0
149847,House,14200000,Bahria Town,Lahore,Punjab,31.385516,74.188857,0,For Sale,6,2019-07-12,Babar Estate & Constructors,Fahad Junaid,10.0
149848,Flat,4000000,Bahria Town,Lahore,Punjab,31.374414,74.177749,0,For Sale,1,2019-07-12,Babar Estate & Constructors,Fahad Junaid,2.2
149849,Flat,5200000,Bahria Town,Lahore,Punjab,31.374414,74.177749,0,For Sale,2,2019-07-12,Babar Estate & Constructors,Fahad Junaid,3.1
149850,House,23000000,Allama Iqbal Town,Lahore,Punjab,31.511752,74.278293,0,For Sale,0,2019-07-12,Babar Estate & Constructors,Fahad Junaid,10.0
149851,House,52500000,DHA Defence,Lahore,Punjab,31.458686,74.406624,7,For Sale,6,2019-07-12,Zain Salman Business Management,IRFAN BASHIR,20.0
149852,House,24900000,DHA Defence,Lahore,Punjab,31.494408,74.43766600000001,5,For Sale,4,2019-07-12,Lahore Grande Estate,M Shoaib,10.0
149853,House,21500000,DHA Defence,Lahore,Punjab,31.494408,74.43766600000001,5,For Sale,4,2019-07-12,Lahore Grande Estate,M Shoaib,10.0
149854,House,6500000,Ichhra,Lahore,Punjab,31.533262,74.316587,2,For Sale,6,2019-07-12,Al Majeed Real Estate,M Taufeeq,6.0
149855,House,9900000,Bahria Town,Lahore,Punjab,31.37414,74.18016,4,For Sale,3,2019-07-12,SSM Properties,Ijaz,5.0
149856,House,63000000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6,For Sale,5,2019-07-13,Leads Estates,Mukhtar,20.0
149857,House,16000000,Garden Town,Lahore,Punjab,31.503922,74.323139,0,For Sale,0,2019-07-12,Military Estate,Afzal Jabbar,7.0
149858,Flat,2800000,Bahria Town,Lahore,Punjab,31.374195,74.191482,1,For Sale,1,2019-07-12,Rizco Marketing,Abdul Wahab,1.1
149859,House,42500000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6,For Sale,5,2019-07-12,Sajid Real Estate,Muhammad Waqas,20.0
149860,House,48000000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6,For Sale,5,2019-07-12,Lahore Grande Estate,Hafiz Murtaza,20.0
149861,House,65000000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6,For Sale,5,2019-07-12,Lahore Grande Estate,Hafiz Murtaza,20.0
149862,House,59000000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6,For Sale,5,2019-07-12,Lahore Grande Estate,Hafiz Murtaza,20.0
149863,House,46000000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6,For Sale,5,2019-07-12,Lahore Grande Estate,Hafiz Murtaza,20.0
149864,House,11000000,Ichhra,Lahore,Punjab,31.533262,74.316587,5,For Sale,5,2019-07-12,Al Majeed Real Estate,M Taufeeq,4.0
149865,House,90000000,DHA Defence,Lahore,Punjab,31.494408,74.43766600000001,12,For Sale,10,2019-07-12,Value Investments,Shakir Ali,40.0
149866,House,56000000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6,For Sale,5,2019-07-12,Lahore Grande Estate,Hafiz Murtaza,20.0
149867,House,12000000,State Life Housing Society,Lahore,Punjab,31.447081,74.396753,4,For Sale,3,2019-07-12,Self,Self,5.0
149868,House,55000000,DHA Defence,Lahore,Punjab,31.484893,74.472342,6,For Sale,5,2019-07-12,Lahore Grande Estate,Hafiz Murtaza,20.0
149869,House,33000000,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,0,For Sale,0,2019-07-17,Military Estate,Afzal Jabbar,10.0
149871,House,24000000,Federal B Area,Karachi,Sindh,24.929408,67.08071,0,For Sale,0,2019-07-12,Ashiyana Associate,"M. Rameez Sikandar, M. Zohair Ilyas",4.8
149872,House,17000000,Federal B Area,Karachi,Sindh,24.929408,67.08071,0,For Sale,0,2019-07-12,Ashiyana Associate,"M. Rameez Sikandar, M. Zohair Ilyas",4.8
149873,Upper Portion,7500000,Federal B Area,Karachi,Sindh,24.931276,67.074873,0,For Sale,0,2019-07-12,Ashiyana Associate,"M. Rameez Sikandar, M. Zohair Ilyas",4.8
149874,Upper Portion,8500000,Federal B Area,Karachi,Sindh,24.931276,67.074873,0,For Sale,0,2019-07-12,Ashiyana Associate,"M. Rameez Sikandar, M. Zohair Ilyas",4.8
149878,Upper Portion,8500000,Federal B Area,Karachi,Sindh,24.929408,67.08071,0,For Sale,0,2019-07-12,Ashiyana Associate,"M. Rameez Sikandar, M. Zohair Ilyas",6.4
149879,Flat,5500000,Gadap Town,Karachi,Sindh,25.051119,67.064581,0,For Sale,0,2019-07-12,Ashiyana Associate,"M. Rameez Sikandar, M. Zohair Ilyas",3.6
149881,Upper Portion,22000,Gadap Town,Karachi,Sindh,25.067949,67.06844,0,For Rent,0,2019-07-12,AL-Haram Estate & Builders,Saqib Hussain,4.8
149882,Upper Portion,25000,Gadap Town,Karachi,Sindh,25.067949,67.06844,0,For Rent,0,2019-07-12,AL-Haram Estate & Builders,Saqib Hussain,4.8
149883,Flat,16000,North Karachi,Karachi,Sindh,24.95747,67.064222,0,For Rent,2,2019-07-12,AL-Haram Estate & Builders,Saqib Hussain,2.7
149884,House,35000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149888,House,36000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149892,House,37000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149896,House,38000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149900,House,39000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149904,House,40000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149908,Flat,45000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Rent,2,2019-07-12,Bukhari Properties,Rizwan Saeed,4.2
149910,Flat,28000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Rent,2,2019-07-12,Bukhari Properties,Rizwan Saeed,2.0
149911,Flat,48000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Rent,2,2019-07-12,Bukhari Properties,Rizwan Saeed,4.7
149912,Flat,70000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Rent,3,2019-07-12,Bukhari Properties,Rizwan Saeed,6.4
149914,Flat,42000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Rent,2,2019-07-12,Bukhari Properties,Rizwan Saeed,4.2
149915,Flat,50000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Rent,2,2019-07-12,Bukhari Properties,Rizwan Saeed,4.2
149916,Flat,26000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Rent,2,2019-07-12,Bukhari Properties,Rizwan Saeed,2.2
149917,House,280000,DHA Defence,Karachi,Sindh,24.782215,67.074537,0,For Rent,6,2019-07-12,Bukhari Properties,Sardar Imran,20.0
149918,House,220000,DHA Defence,Karachi,Sindh,24.810265,67.043552,0,For Rent,6,2019-07-12,Bukhari Properties,Sardar Imran,20.0
149919,House,270000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Rent,7,2019-07-12,Bukhari Properties,Sardar Imran,20.0
149920,House,260000,DHA Defence,Karachi,Sindh,24.782215,67.074537,0,For Rent,5,2019-07-12,Bukhari Properties,Sardar Imran,20.0
149921,House,300000,DHA Defence,Karachi,Sindh,24.810265,67.043552,0,For Rent,5,2019-07-12,Bukhari Properties,Sardar Imran,40.0
149922,House,300000,DHA Defence,Karachi,Sindh,24.810265,67.043552,0,For Rent,6,2019-07-12,Bukhari Properties,Sardar Imran,20.0
149923,Flat,22000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Rent,2,2019-07-12,Bukhari Properties,Sardar Imran,2.0
149924,Flat,75000,Clifton,Karachi,Sindh,24.832545,67.035949,3,For Rent,2,2019-07-12,Chaudhry Estate,Taha Amin,5.3
149925,House,35000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,6.1
149929,House,36000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,6.1
149933,House,37000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,6.1
149937,House,38000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,6.1
149941,House,39000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,6.1
149945,House,40000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,6.1
149949,House,200000,Clifton,Karachi,Sindh,24.820432,67.029383,4,For Rent,4,2019-07-12,Barket Associates,Saif Ullah Cheema,12.0
149950,House,45000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149954,House,46000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149958,House,47000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149962,House,48000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149966,House,49000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149970,House,50000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,For Rent,3,2019-07-12,Real Investment Consultants,Boez Ayub,8.0
149974,House,90000,DHA Defence,Karachi,Sindh,24.819653,67.077749,3,For Rent,3,2019-07-13,Kolachi Realtors,Jawad Ahmed Nabeel,4.0
